标题,rate,链接,提取码
V字仇杀队,8.9,https://pan.baidu.com/s/1Uejv__-GfnEleC38Tpgx6g,uanp
香草的天空,7.4,https://pan.baidu.com/s/1uDLqkm12VbZS9xFC8mnp-g&shfl=shareset,2333
金刚狼2,6.6,https://pan.baidu.com/s/1u8RE_-DP29dWveqvB0aVfw,5rrg
时空急转弯2,7.1,https://pan.baidu.com/s/1U3ZMpdcvRyhCPB-KV0I27Q,kha5
切尔诺贝利·禁区电影版,7.4,https://pan.baidu.com/s/1twxtivEVmk50N42NgzfdZw,iyk8
银河护卫队2,8.0,https://pan.baidu.com/s/1tvP7xcwUe5BQoRbOOyBP8w,54a3
攻壳机动队,6.4,https://pan.baidu.com/s/1TrxAIl8PDV8quir1TGupGQ,2333
莫斯科陷落,4.8,https://pan.baidu.com/s/1tO-dNSXHm2hQ9RsJqEPkmQ,dxql
白日末路,5.6,https://pan.baidu.com/s/1tGMx1kjTBOM5GWRQRYG5iQ,ohr8
死侍,7.8,https://pan.baidu.com/s/1TclGZ7Edfvyn7h8gIGi0Iw,sirt
超强台风,4.4,https://pan.baidu.com/s/1t05WYK_Y6NBSyiVkJfHjhw,cge9
海市蜃楼,7.8,https://pan.baidu.com/s/1SN5OeKgfB9LG8-9Nn1fU-A,m15f
蝙蝠侠：黑暗骑士崛起,8.8,https://pan.baidu.com/s/1SLXRG-9Cm7Ll-xZ2_O3fHg,5hr0
饥饿游戏,6.9,https://pan.baidu.com/s/1sLc80bhDn6LiBoZ17eGbGA&shfl=sh,2333
生死新纪元,5.2,https://pan.baidu.com/s/1SkVFSSojkFGn4Evbq-dIAg,pc91
金刚狼,7.5,https://pan.baidu.com/s/1seIXquEOKWhzxfCzRsj0Jw,2333
卫星,6.0,https://pan.baidu.com/s/1S1u0U2wkjxLJAu3uJUoQuA,3kx6
再造战士3：重生,5.2,https://pan.baidu.com/s/1RRxeIz4Lvnzpu692Oy0OtQ,5dp3
异能,6.0,https://pan.baidu.com/s/1rrs6yueoFRJFWTtj9Xmn5Q,ltjg
无尽,6.9,https://pan.baidu.com/s/1rEkeFtdwLPF1nJN1_aUxpw,znun
异种4,5.1,https://pan.baidu.com/s/1RcSi8QEiyA-5ULTVuRgFuQ,pu3m
蜘蛛侠,7.8,https://pan.baidu.com/s/1RCHr779hSFuddOVT2HNtVA,otqn
最终幻想：灵魂深处,6.9,https://pan.baidu.com/s/1Qz2flEN2I-pMrbGmT-ZGbw,7s6o
入侵脑细胞,7.5,https://pan.baidu.com/s/1qwC5jBDHTFiFfFdR_xr8eA,2333
狂暴巨兽,6.4,https://pan.baidu.com/s/1QP4WiSFtkuR3a1mx78BSSw,x06y
硬核亨利,7.7,https://pan.baidu.com/s/1QkA5YK5lceAr-8aCUEcxhg,96vj
异形：契约,7.4,https://pan.baidu.com/s/1QJXtWWMb5KciaCDKTZJs-g,a0xj
月影杀痕,6.1,https://pan.baidu.com/s/1QJafrb6u0B0TTq_EEEouIA,2333
双子杀手,6.9,https://pan.baidu.com/s/1qfEbomZY-PrygIPFy7EzOA,kiua
复仇者联盟,8.2,https://pan.baidu.com/s/1QDNMiCBEJ4ZDoZVrHk-jew,qvh0
超能查派,7.3,https://pan.baidu.com/s/1ptnzSFLagiTxkzuiya-iYw&shfl=sha,2333
魔法老师,6.5,https://pan.baidu.com/s/1pTJLa-NqtTkpstEp-zzwaw,hg9a
死亡飞车2,6.3,https://pan.baidu.com/s/1PpWxaZP62AbCbgdGKGSIEQ,xxnh
僵尸世界大战,7.5,https://pan.baidu.com/s/1Pl-FAlT-xAdiEFU0imFjeg,2333
X战警3：背水一战,7.6,https://pan.baidu.com/s/1p28KwoOn1W2cYdB2KqQZig,263e
未来战警,6.7,https://pan.baidu.com/s/1p0R1T9vzldgOCIKialPJYg,1bht
环太平洋：雷霆再起,5.5,https://pan.baidu.com/s/1oV0iFayYAtkgxKAb8S9KGQ,146f
异种2,5.9,https://pan.baidu.com/s/1oQ_TlKXMuXljrGhQB0mnNQ,v3jy
摩天大楼,5.7,https://pan.baidu.com/s/1OMGVmv0xL7GooUR5kfBK0A,2333
阿凡达,8.7,https://pan.baidu.com/s/1oJRN-rFFTfQjrITMpdIRwA,2333
人工智能,8.6,https://pan.baidu.com/s/1OcgcNNS67ecZ0vBJAm9KyQ,fd91
超验骇客,6.6,https://pan.baidu.com/s/1nU2guncj-Lew_wuk0hUnbg,2fb2
霸主,6.5,https://pan.baidu.com/s/1NU138ETzjmsehaNEVJvtXA,zdy2
超能陆战队,8.7,https://pan.baidu.com/s/1ntGCdZz?fid=611169916296839,无
洛杉矶之战,6.1,https://pan.baidu.com/s/1NLSd1UtOiJ4JrnoltzQgdg,p0ub
发条橙,8.5,https://pan.baidu.com/s/1nLKE4PRiuJt4Tatms77xCA,2333
饥饿游戏3：嘲笑鸟(上),6.1,https://pan.baidu.com/s/1Ne4oK5wxU1VhSAvvr8IuYw&shfl=sha,2333
流浪地球,7.9,https://pan.baidu.com/s/1NaWBozLuDh1bBtW_yZHA0A,5jiq
钢铁侠,8.3,https://pan.baidu.com/s/1n3_HEs1hj6KUQhQuqJKR0w,8m5z
掠食城市,6.4,https://pan.baidu.com/s/1N-W1FyDiOcZ9Qs3bbmke9g,z0bg
科洛弗档案,7.3,https://pan.baidu.com/s/1MvSedPk1XybxzyaVlHTpyg,prv0
变形金刚,8.2,https://pan.baidu.com/s/1MtrtkyWKXc1pdKvqQlqJHw,4fyk
黑客帝国3：矩阵革命,8.7,https://pan.baidu.com/s/1mTmnb_B-uzeE20YNRLmzsg,8888
异形大战铁血战士2,5.9,https://pan.baidu.com/s/1mr0xNlDbO2hNV5_D-O_Dvw,7nai
无姓之人,8.2,https://pan.baidu.com/s/1MQnLPvYWuYkD2zfwYisL1g,z1ie
千钧一发,8.8,https://pan.baidu.com/s/1MnaM7fWtBn5pSGlHIY3slw,2333
2001太空漫游,8.8,https://pan.baidu.com/s/1MLdYMrvUrdQkyvpJ5X_JZw,0gpc
黑客帝国2：重装上阵,8.6,https://pan.baidu.com/s/1MIZ0uVGme9lq75T8QjO_Ww,8888
2012,7.9,https://pan.baidu.com/s/1Ly5jQPNrgSN2TJ5EHYCi5w,f78b
星之彩,6.3,https://pan.baidu.com/s/1lV_brLBd0OyOCDmaiCUWqg,x2o3
心愿房间,6.5,https://pan.baidu.com/s/1LuqAx5ZtHGF2wQtqRo4wsA,2333
现代豪侠传,7.2,https://pan.baidu.com/s/1Ls8X_z-Fgwbx3wK3PSsIaw,w1i4
火星人玩转地球,7.3,https://pan.baidu.com/s/1lq592WLhJdfmDGXdOsslug,sdte
再造战士,6.6,https://pan.baidu.com/s/1LovUqCAUZNzVSFPq7d9kIQ,0jb9
杀戮指令,5.8,https://pan.baidu.com/s/1lLRI_wji07SXUGXuVuUpYw,2333
异形魔怪2,6.3,https://pan.baidu.com/s/1lJfSgHM4YkOwZBCj1giZrQ,t5mo
地心引力,7.9,https://pan.baidu.com/s/1lApzWFsFOUy1urBnoKnCuA,88jg
最终幻想7：圣子降临,8.3,https://pan.baidu.com/s/1KYlJEKx2QmDKZziHxqgftg,86os
变形金刚3,7.2,https://pan.baidu.com/s/1krLPL2sn_Wjq791iD6mpjg,e624
正义联盟,6.5,https://pan.baidu.com/s/1kLe_ij0Z_axjXsFrc8tHSQ,m21r
毒液：致命守护者,7.2,https://pan.baidu.com/s/1KD7qkAstPXm7yg4kTmDCqA,jtgb
独立日,8.1,https://pan.baidu.com/s/1k4aFTfg4gkrfpDlS2rjaDg,2333
哥斯拉：噬星者,5.9,https://pan.baidu.com/s/1k_vQsjD2OwmMpjSsK7N2BA,2333
她,8.4,https://pan.baidu.com/s/1k_QgwNStE7rQIEKdPGmy7Q,2333
黑衣人：全球追缉,5.6,https://pan.baidu.com/s/1jY_pYvDqjLfjA40cY0mqgA,2333
这个男人来自地球,8.5,https://pan.baidu.com/s/1JWvofCqAG65oCeCZ-cBECg,7ntf
终结者：黑暗命运,6.9,https://pan.baidu.com/s/1JTwhmzgFPbxw6ZfIDYPK_Q,4ag4
蒸汽男孩,7.7,https://pan.baidu.com/s/1jsIld9Z0WZkRjKcYKT9s0g,8067
关键第四号,6.1,https://pan.baidu.com/s/1jPz3KOPJOuutdo8-jA5m-Q,5vln
超人：钢铁之躯,7.1,https://pan.baidu.com/s/1jl7Y_Oj3OEvjSIHbQKk-yw,sag3
疯狂的外星人,6.4,https://pan.baidu.com/s/1JgjdrINmHqPUi_aBNxFeWA,3374
X战警：逆转未来,8.2,https://pan.baidu.com/s/1j5sHO8efb-yS8dT7bWGkdA,rill
海底两万里,7.4,https://pan.baidu.com/s/1J3Wv7bTpWZDdrjVQFDiOYQ,k25q
星际旅行1：无限太空,7.6,https://pan.baidu.com/s/1iZ1BV8ta4k3_JlTK2yre3Q,vf15
三傻闹地球,6.5,https://pan.baidu.com/s/1IKuzN-FePKwHLv9uQq8wKg,2333
木星上行,5.4,https://pan.baidu.com/s/1IJyDy1L3FvojOij7sFLfNw,gk5b
怪胎,7.1,https://pan.baidu.com/s/1IIiUTfAlP3A07fF1yn47BA,2333
蝙蝠侠：黑暗骑士,9.2,https://pan.baidu.com/s/1ig-vhBM_585CYFr2H2PV-Q,7rls
重返地球,5.6,https://pan.baidu.com/s/1i5b8DSW2ewBRrt-x9uKnXQ,pemu
美国队长,7.0,https://pan.baidu.com/s/1I0lRgJo2XYxooL7_ir4Pug,klso
美国队长,7.1,https://pan.baidu.com/s/1I0lRgJo2XYxooL7_ir4Pug,klso
变身特工,7.5,https://pan.baidu.com/s/1hWgHp9Cj0KzQcPHlsCGM8A,y5qu
天地逃生,6.1,https://pan.baidu.com/s/1hJoajRyyFVvFb0b42uw5Iw,w4sb
日本沉没,6.4,https://pan.baidu.com/s/1hG1e0XLp5Ov4ogJeYVGzEQ,6iif
夏日时光机,8.0,https://pan.baidu.com/s/1h33Ox7TKCb4pBCcZvQnVrg,423z
移动迷宫,6.9,https://pan.baidu.com/s/1gSj6x-KQLZJggO68GPeOZA,e357
超时空接触,8.4,https://pan.baidu.com/s/1GSAQLH2vkyTbKNfyJvtXVw,2333
黑侠2,5.0,https://pan.baidu.com/s/1gR_6eKjz5iPQCRx4F6cG6g,glfz
蜘蛛侠：英雄远征,7.7,https://pan.baidu.com/s/1GQyJqOlUlDcgHqcs5DiXyQ,pya6
心慌方,7.9,https://pan.baidu.com/s/1GmNRkViiwkWRaFs0uUWb8Q,nevn
惊奇队长,6.9,https://pan.baidu.com/s/1GJZVWU-ArWn6P_-HEKTAWg,tmw9
超凡蜘蛛侠2,7.5,https://pan.baidu.com/s/1GgbAnV_n5N1sfK6ua8yXyg,3bmt
异种3,5.5,https://pan.baidu.com/s/1gDBo4C_AheARR81gX5Jtrw,ej52
怪形,7.9,https://pan.baidu.com/s/1gcw4kahSlJcuRNP4VK0W2Q,xade
终结者,8.1,https://pan.baidu.com/s/1G6m6RV8kt8V2lEIYemffAQ,2333
时间机器,7.1,https://pan.baidu.com/s/1fzoNK2bOlQ0SgwgJJNOFNg,w6ie
盗梦空间,9.3,https://pan.baidu.com/s/1FurbcZQ3g0DhMU-441_DUw,2333
前目的地,7.9,https://pan.baidu.com/s/1fNMp1qvXxsxYUDL2zCROsw,6blc
银河系漫游指南,8.1,https://pan.baidu.com/s/1FMYarpJCOmnOxsCo1ZMq3w,vor5
惊变28周,6.6,https://pan.baidu.com/s/1FmcTvQDTd40zy50Qb218UQ,qxf8
进击的巨人真人版：前篇,5.0,https://pan.baidu.com/s/1FiA6_KgDHaqEsWGdj4g-lQ,o6i0
蜘蛛侠：英雄归来,7.4,https://pan.baidu.com/s/1FHqmmlys3GaWDJ9BSG4h2w,1e31
天外来菌,6.7,https://pan.baidu.com/s/1f95OOTkxVz6PsmkQ9lFzeA,74kf
图书馆战争,7.0,https://pan.baidu.com/s/1EUJ0OLTOsF0bQbzygNyRgg,2333
回到未来,8.6,https://pan.baidu.com/s/1EtVzw2-c04me_t-XBn0BLA,0llj
火星救援,8.4,https://pan.baidu.com/s/1eSctO6e?fid=487256225067826,无
异形魔怪3,5.8,https://pan.baidu.com/s/1EPNAca9F3V9SQd4sF-9jog,gugk
天降奇兵,7.0,https://pan.baidu.com/s/1ELsMLTfKVAUqpFcE1R0mmg,al5m
超级英雄,6.4,https://pan.baidu.com/s/1el02iMx9LY8mLeIEb3cp3A,2333
铁血战士,5.0,https://pan.baidu.com/s/1Eeoy7v0AnnU6NVxMDb6vOw,li9u
复仇者联盟2：奥创纪元,7.5,https://pan.baidu.com/s/1EdGGUuqwm2b0YyRo-sQewQ,6s1u
复仇者联盟4：终局之战,8.5,https://pan.baidu.com/s/1eb7SADobdhtL6DStl3hfvA,jsvg
蜘蛛侠：平行宇宙,8.6,https://pan.baidu.com/s/1E9OFTJHFH_xYyTuCwqtcMA,2333
筒子楼超人,,https://pan.baidu.com/s/1E51Qi_dXFNUbE2qid9P-hg,2333
毁灭战士：灭绝,3.8,https://pan.baidu.com/s/1e03_QZeNdaUOpXF_ymKijw,2333
机器人总动员,9.3,https://pan.baidu.com/s/1DYxrimkqE2fonBWrHLDn2Q,ergg
云图,8.1,https://pan.baidu.com/s/1dXNNQJvOz8_tcfK1Zl0TdA,2333
心慌方2：超立方体,6.8,https://pan.baidu.com/s/1dQ4yeNH4hHM7o6zUiY2K8g,eja9
星球大战7：原力觉醒,7.2,https://pan.baidu.com/s/1dpU6KALYwibcIcQ57CeXwA,9dm5
星际旅行9：起义,7.3,https://pan.baidu.com/s/1djRZgSTBEjwiNx1GZPRrPg,h6im
超狗任务,6.4,https://pan.baidu.com/s/1dh8E12ubHDG6sq0swl0paA,xdod
变形金刚5：最后的骑士,4.9,https://pan.baidu.com/s/1dH4HlsaSbapGpM4cyPBVsw,2333
星际穿越,9.3,https://pan.baidu.com/s/1dGKhoCkV_jx532XY50eTyw,2333
机器管家,8.5,https://pan.baidu.com/s/1dfyAidtyhVnmmEUVz5lg5w,78ij
钢铁侠3,7.8,https://pan.baidu.com/s/1CWCz05xKYZjNdvpD6Ls6JA,0c2e
升级,8.1,https://pan.baidu.com/s/1CW3lqnBk0OA3O1m213oPBg,2333
美国队长3,7.9,https://pan.baidu.com/s/1CUzSDMpY2fZuo30khBSWIQ,5vdq
饥饿游戏3：嘲笑鸟(下),6.4,https://pan.baidu.com/s/1CsPKeSFEuSb56hI4g9kgAw&shfl=shar,2333
第九区,8.2,https://pan.baidu.com/s/1Cny3hiKtuq-d0txmNM0BxQ,2333
大黄蜂,7.0,https://pan.baidu.com/s/1clq33gbkZmrlagaJU9bpYw,2333
永恒代码,,https://pan.baidu.com/s/1BwQQXD2LJnkYlbyALXefRQ,kvom
侏罗纪世界2,6.7,https://pan.baidu.com/s/1bTK2CfwK0vfeczvUaF3O_A,j7zi
安尼亚拉号,7.1,https://pan.baidu.com/s/1BRB7aTTgwlCX9jtCFaslbw,unm5
人类清除计划3,6.2,https://pan.baidu.com/s/1BMFpXzLAe_dvdW55xKo03g,dtze
饥饿站台,7.8,https://pan.baidu.com/s/1bm5Ew9RDF43Ujs07Qywo6w,pqrn
美国队长2,8.0,https://pan.baidu.com/s/1bjI1zR2ZDz6Xx33HpvD0zA,8hwm
人类清除计划2：无政府状态,6.4,https://pan.baidu.com/s/1bFQdsVldNjAFhRTuqlWNPg,4oka
掠夺者,4.5,https://pan.baidu.com/s/1BCq7ai6SSOqXM3oKtWhQvg,0d4s
钢铁侠2,7.6,https://pan.baidu.com/s/1AxWBlMfzDfAfjz-TkM-A7g,l60y
神秘博士：瑞芙·桑恩的丈夫们,8.4,https://pan.baidu.com/s/1AwWxw3f4iLZTx7ey7Pdp5Q,88cm
哆啦A梦：大雄的太阳王传说,8.3,https://pan.baidu.com/s/1AsTmBxs9Zpxpjkbpq-OYFw,2333
怪形前传,6.8,https://pan.baidu.com/s/1aPOblJ9hVNKwI81TmPd7DQ,2333
变脸,8.5,https://pan.baidu.com/s/1aLLvil8FS2qRmTcYx5sLEQ,2333
撕裂人,6.1,https://pan.baidu.com/s/1al0i5LkohYoOPCQF-7fA1w,2333
无敌浩克,7.0,https://pan.baidu.com/s/1AbdXaD2cXcnzVvXzUQIaMw,5ask
深海异兽,5.9,https://pan.baidu.com/s/1A4_R5-ckA3_SupzAuUBJzQ,ar47
异形魔怪：极寒之日,4.8,https://pan.baidu.com/s/1A_j8NKjdv5eDRW8sCV4OYw,p1ab
印度超人3,6.3,https://pan.baidu.com/s/19zpFZpGobqLPD1vuNfb_Gg,ozga
楚门的世界,9.3,https://pan.baidu.com/s/19dmcmIlaPYTD85d-zqmT1A,2333
小小乔,6.3,https://pan.baidu.com/s/18Z2vH-bG6vYggN_3rDxcHg,2333
异形2,8.0,https://pan.baidu.com/s/18pXNyUvKhkjQFdUXoFz37Q,2333
惊涛迷局,6.0,https://pan.baidu.com/s/18P8xEQiSjj_hBg5ymNKoSw,76pr
穿越时空的少女,8.6,https://pan.baidu.com/s/18nbOmFqpMY-UN2s9mGkyfw,2333
穿越时空的少女,6.9,https://pan.baidu.com/s/18nbOmFqpMY-UN2s9mGkyfw,2333
穿越时空的少女,7.1,https://pan.baidu.com/s/18nbOmFqpMY-UN2s9mGkyfw,2333
蚁人,7.7,https://pan.baidu.com/s/18Ma8Uvfcs9AC_CzxcRr1DQ,k2sf
终结者2：审判日,8.7,https://pan.baidu.com/s/18dztpYjKZiUkmQytWX3q7w,2333
超体,7.3,https://pan.baidu.com/s/17g7CZb7AQHK0dmquuGpWkw,2333
明日边缘,8.1,https://pan.baidu.com/s/17G_bYPeiRhqPD5FsIxPvjQ,ka4e
雪国列车,7.5,https://pan.baidu.com/s/17E6OKPiaRndzGNIaMYy4pQ,2333
隐形人,7.3,https://pan.baidu.com/s/172feMM2qPeE7NG9B9Y77vg,2333
哥斯拉,6.5,https://pan.baidu.com/s/16tc-kDqGbRaL8WOvv0AewQ,zbxt
哥斯拉,7.1,https://pan.baidu.com/s/16tc-kDqGbRaL8WOvv0AewQ,zbxt
心慌方·零,7.1,https://pan.baidu.com/s/16Q8QzJzTgaYUH2KfT69Hrg,dqrj
狂犬病,5.3,https://pan.baidu.com/s/16mbBUE5mjT-a7F-R2bBb1A,2333
彗星来的那一夜,8.5,https://pan.baidu.com/s/16gd4sn4yycg1Os3oAFjSAw,zi44
X战警：天启,7.7,https://pan.baidu.com/s/15nG-EoVpRj7uxxUorW-vtw,7yfx
黑衣人,8.1,https://pan.baidu.com/s/14qYKJvlVWXZHdE33hcrHIw,2333
惊变28天,7.1,https://pan.baidu.com/s/14-8B3nhaiCXS3kYXZ2EKMw,2333
长江七号,6.8,https://pan.baidu.com/s/13TDczcRKNIJJ015NFnyPzQ,byoa	
月球,8.5,https://pan.baidu.com/s/13D1f6C_SefyYAAU7BB5rEA,ka0a	
游侠索罗：星球大战外传,6.8,https://pan.baidu.com/s/13ASvwptrHvFfFcp-BxBv6A,b6o3
黑侠,6.8,https://pan.baidu.com/s/13a-1Jjy5yXgifzZfjsSCZg,tpcy
黑豹,6.5,https://pan.baidu.com/s/132F5SfD7MNAXMQJwdvIa2g,2333
环太平洋,7.6,https://pan.baidu.com/s/13-MUbR2F4vOQ4a6WYvdmaQ,jds1
人兽杂交,5.5,https://pan.baidu.com/s/12oYsBxMQaPKszypEZ7iZ7A,2333
活死人黎明,7.5,https://pan.baidu.com/s/11zA9JWerEw0sPzuETbImHQ,akk3
银河护卫队,8.1,https://pan.baidu.com/s/11kyWO8OD6eUpOvaFqcmuxQ,2333
变形金刚2,7.7,https://pan.baidu.com/s/11k0RSwK9Uq0wfDmJAcnDqg,9u2s
猩球崛起,8.1,https://pan.baidu.com/s/11AnEmyLOATimG_6omp8oTQ,npsm
艾特所有人,6.1,https://pan.baidu.com/s/10vsxv28bq1Xz7jKMRKTE2w,2333
源代码,8.4,https://pan.baidu.com/s/10Lnf6r_mlSiFq1tin7PI6w,cgpz
超能失控,6.9,https://pan.baidu.com/s/1-nBeBvFh4Eo2kv3wNJZwhg,2333
莫斯科陷落2,5.7,https://pan.baidu.com/s/1-HaPw1puVQkqfyjAk2uAkA,wcq2
末日侵袭,6.1,https://pan.baidu.com/s/1-d_e30EhmV-N-jjXnfjFVA,sdal
诡丝,7.1,https://pan.baidu.com/s/1-1NBGzOJxGU9Oj-ECZy5sg,8h9o
他人之颜,8.4,https://pan.baidu.com/s/1_ltfMl6gt87WIOCp3oBP3A,5nex
黑洞频率,8.4,https://pan.baidu.com/s/1_iwxSoBnaVXUhK4tp0XRWA,2333
头号玩家,8.7,https://pan.baidu.com/s/1_FXseP83YIKiwdTdbdOLOQ,ig6i
变蝇人,7.3,https://pan.baidu.com/s/1_CzLHzExMEszt0sKRx2Brw,2333
锤神,2.7,https://pan.baidu.com/s/1_cYn9WY6q2zro-AURYvbUA,2333
X战警2,7.7,https://pan.baidu.com/s/1_-ed0hQHq7Kdeol6BRZnug,9fml
