标题,rate,链接,提取码
电锯惊魂3,8.0,https://pan.baidu.com/s/1dAweViG8-LTXq3MLBKXV-w,9lns
祈祷落幕时,8.0,https://pan.baidu.com/s/1qMCCHOAY3sOHIjdHJUUvTw,2333
无声言证,8.0,https://pan.baidu.com/s/1JRaF4xl7uEs0jNcIz8JCJQ,2333
怪形,7.9,https://pan.baidu.com/s/1gcw4kahSlJcuRNP4VK0W2Q,xade
锅匠，裁缝，士兵，间谍,7.9,https://pan.baidu.com/s/1pCmMJNyDE3r4kVST_Cfc-w,sxrm
心慌方,7.9,https://pan.baidu.com/s/1GmNRkViiwkWRaFs0uUWb8Q,nevn
活埋,7.9,https://pan.baidu.com/s/1sx6amJn4SWXSBaAuF-4LKw,n843
无人生还,7.9,https://pan.baidu.com/s/1KlsfcaOPwfy-q8UV77nQKg,iig7
神秘河,7.9,https://pan.baidu.com/s/128FN1EQFIRNh3joiESojhQ,c994
大开眼戒,7.9,https://pan.baidu.com/s/1OL9IThyjpbO6c_uFL0gH3A,bjfc
前目的地,7.9,https://pan.baidu.com/s/1fNMp1qvXxsxYUDL2zCROsw,6blc
海贼王剧场版6：狂欢男爵和神秘岛,7.9,https://pan.baidu.com/s/11n9vEwZ2yZAxqXpG6pGNjA,4zwj
平原上的夏洛克,7.9,https://pan.baidu.com/s/1TRQJrdrEWAL3hFb0b6SS2g,2333
岁月风云之上海皇帝,7.9,https://pan.baidu.com/s/13Jz0fd9hA_IsrjodHhFFIg,2333
海市蜃楼,7.8,https://pan.baidu.com/s/1SN5OeKgfB9LG8-9Nn1fU-A,m15f
电锯惊魂6,7.8,https://pan.baidu.com/s/1TFtwC6JT7WOw9QvSXgqlIg,jq51
本能,7.8,https://pan.baidu.com/s/1nCDjkenQ6GQhRgQsCq5PGg,561q
生死狙击,7.8,https://pan.baidu.com/s/1MdANp-2KLIzE7GYWI9vO-w,41vq
猎凶风河谷,7.8,https://pan.baidu.com/s/1VNRcQGshx7Ip81jBIKfagg,2333
福尔摩斯先生,7.8,https://pan.baidu.com/s/1G4p9UnguEjelKaxfE2g98Q,2333
上海皇帝之雄霸天下,7.8,https://pan.baidu.com/s/1NW0ZuUTZvsAYFrUTjreJSQ,2333
电锯惊魂4,7.7,https://pan.baidu.com/s/1EFYr745FobslEOxpv8Z4QA,yh70
误杀,7.7,https://pan.baidu.com/s/1_vyZ6j1RpLy_z2e7FatrUg,rzbv
罗曼蒂克消亡史,7.7,https://pan.baidu.com/s/1qZVnYR576qKbAKsjSaQP-Q,n4t1
电锯惊魂7,7.7,https://pan.baidu.com/s/1CmxbJWEY_vBjH_LO9QkEVw,jw6w
星际旅行6：未来之城,7.7,https://pan.baidu.com/s/1FfaOvrmxNISZNH7jzEukQQ,e6s8
丁丁历险记,7.7,https://pan.baidu.com/s/1YRZQ9M-PwK817IouC-i11w,dkm3
推销员,7.7,https://pan.baidu.com/s/1xjEgn4y2DchOfmsdBu6dxw,bhrg
惊天魔盗团,7.7,https://pan.baidu.com/s/1o89ixMa?fid=796826062677969,无
时间旅行者的妻子,7.7,https://pan.baidu.com/s/1hIpsv7q2RB2KaqiMaLLMyw,9v5x
特别响，非常近,7.7,https://pan.baidu.com/s/1sasn1CLOnF5fsvdg9MReLw,5zfm
电锯惊魂5,7.7,https://pan.baidu.com/s/1c4pOGU2jQ9iamrQz_goAsA,552s
鬼影,7.7,https://pan.baidu.com/s/1m9gLyOlY7JfSiQE2PGBawQ,2333
偷香,7.7,https://pan.baidu.com/s/1kl8dnOXFVAhvBmmSI6lZzA,2333
魔女,7.6,https://pan.baidu.com/s/1TwDNAw-N4HWmOkbCggbP-g,vxmc
星际旅行1：无限太空,7.6,https://pan.baidu.com/s/1iZ1BV8ta4k3_JlTK2yre3Q,vf15
空中营救,7.6,https://pan.baidu.com/s/1amf00rSoX3yujT1MDFWgKQ,rzfj
唐人街探案,7.6,https://pan.baidu.com/s/1ovflKephgZXeVkm-SYG8EQ,r8ut
隐藏摄像机,7.6,https://pan.baidu.com/s/133ovoEsud52YofajS7ACOg,pumf
国家宝藏,7.6,https://pan.baidu.com/s/1cGbMT79i3mgueOjsUXsSDw,bt2z
八面埋伏,7.6,https://pan.baidu.com/s/140qwWgWmu9FBY7Hx5JhqLQ,73ft
机械师,7.6,https://pan.baidu.com/s/1Lnn7co8WKfM-534iiFccYA,2333
断头谷,7.6,https://pan.baidu.com/s/1570yqy6gs1KR8r0NAjrVHA,2333
双瞳,7.6,https://pan.baidu.com/s/11xx-pKMkymGh7KHQul6jVA,2333
黑暗侵袭,7.6,https://pan.baidu.com/s/1k9qy2fJAiLaHLuUXVd460A,2333
魔术师,7.6,https://pan.baidu.com/s/1FzPEuxpBMfOlyRu3a7PEyw,2333
龙纹身的女孩,7.5,https://pan.baidu.com/s/1H59hQyaIMvjG9mew6wgD9A,xz0k
辣手摧花,7.5,https://pan.baidu.com/s/1Ouo7rXvcoUB0S0UNmIsdDA,qe2m
嫌疑人X的献身,7.5,https://pan.baidu.com/s/1fH2OuBDZH4KsUH-0GP1tuA,mcie
生死停留,7.5,https://pan.baidu.com/s/1edfxWC4p51BnT2BshEb_Vg,m5qj
巴比龙,7.5,https://pan.baidu.com/s/1mTkrvyDrG64Cfmvh44uxyQ,k7vu
午夜凶铃,7.5,https://pan.baidu.com/s/1F80fy2MTV3JmTxP0H8gReA,dz6m
记忆之夜,7.5,https://pan.baidu.com/s/1NW86LtVYVElLwKIV7P1gQg,2e5i
克洛伊,7.4,https://pan.baidu.com/s/1hcAu9OanRqZBpZJG3Bqz_g,x093
分裂,7.4,https://pan.baidu.com/s/1tezgTvvBv_-p8chrrIScgw,te46
艳贼,7.4,https://pan.baidu.com/s/13-CF7hYhLrNMxwyy8APpQQ,q11q
深空失忆,7.4,https://pan.baidu.com/s/1WioIn6VPN4eCs0cFIX3TMA,mioi
切尔诺贝利·禁区电影版,7.4,https://pan.baidu.com/s/1twxtivEVmk50N42NgzfdZw,iyk8
扫毒,7.4,https://pan.baidu.com/s/1hzEIg9VvyyDECXgOpIdxAg,gymy
捉迷藏,7.4,https://pan.baidu.com/s/1HGEfrGMbM3AllvYHxuhVng,ebkx
原罪,7.4,https://pan.baidu.com/s/1C6xQwllR7yZbb0KrImgDcA,7i31
谍影重重5,7.4,https://pan.baidu.com/s/1PDhXwWMZxRFAel9DdIWY-w,4v45
白日焰火,7.4,https://pan.baidu.com/s/1KAVKsQfiRj4mbTJqL-cZVQ,2333
十二宫,7.4,https://pan.baidu.com/s/1VFBK8HeZsr5bYr21vGrxfQ,2333
香草的天空,7.4,https://pan.baidu.com/s/1uDLqkm12VbZS9xFC8mnp-g&shfl=shareset,2333
深红累之渊,7.4,https://pan.baidu.com/s/1n4qLpk0v0qe0o58ldd0mQQ,2333
意外,7.3,https://pan.baidu.com/s/1Om19QXRBF1RubzuddAiL6w,v723
时空罪恶,7.3,https://pan.baidu.com/s/10w9WnqMsn3RBasDlNiQu4w,rx5e
哭声,7.3,https://pan.baidu.com/s/1rUG4UJXxlsMNamX3O3I6hA,heh4
只有野兽,7.3,https://pan.baidu.com/s/1wLmUHz_QUa9EcxtLzZVeaw,f1jz
寄宿学校,7.3,https://pan.baidu.com/s/1wb9YhSDmPzBUtGI9z8PftQ,eil3
天使与魔鬼,7.3,https://pan.baidu.com/s/1_g59zTc51KI2QpzF6ViNJQ,53ie
神探飞机头,7.3,https://pan.baidu.com/s/1Z8FNuzMLSY5ROM2h-0ZXFw,3rrd
悬案密码4：64号病历,7.3,https://pan.baidu.com/s/1OGlhcUbMWo5K3F-tIsuGcw,2333
极寒之城,7.2,https://pan.baidu.com/s/1bZ38hBzaf_gWku8cvV1rig,um3b
一个小忙,7.2,https://pan.baidu.com/s/1dFGBVVYtUUQQ194mFUoHcQrxss,rxss
蔷花，红莲,7.2,https://pan.baidu.com/s/1F9zFVGl_Qvyje-mSbzmxJA,rgnz
旧日噩梦,7.2,https://pan.baidu.com/s/1XDHjit1Hfq3ZiZonxFuCqg,jiew
死路,7.2,https://pan.baidu.com/s/1TN4RkKNjBGvwJTbbiRJCMQ,8ja6
风中有朵雨做的云,7.2,https://pan.baidu.com/s/1xMjqmui7eg7mqaqbGX_9RA,8gni
密室逃生,7.2,https://pan.baidu.com/s/1tqkKvAm3Q9iy2xC2csKqSA,8888
星际旅行7：斗转星移,7.2,https://pan.baidu.com/s/1u300-5YXeQbMX8GpQNy7_A,4gon
特工绍特,7.2,https://pan.baidu.com/s/1CIo7kUD-znvZ5sy525YjyQ,2333
鹰眼,7.2,https://pan.baidu.com/s/14UtfTQ3ZdmcdLayO-NxqSw,2333
一天,7.2,https://pan.baidu.com/s/1O7dxxHXNdKgLneC9dP9PGQ,2333
救命解药,7.1,https://pan.baidu.com/s/1B2Fapupxx8yvPys3_VOBkg,tr9c
盲流感,7.1,https://pan.baidu.com/s/1zTuwMqj55u-FwFQTv1LDAQ,rwvg
娑婆诃,7.1,https://pan.baidu.com/s/1ZgUJLoqy_EE7H-bi5l_bYw,pwx1
无所不能,7.1,https://pan.baidu.com/s/1jzo7EZptAY6rNBJ4qUMUOQ,dn43
记忆大师,7.1,https://pan.baidu.com/s/1sTuWVuPzdZQRSj_q3dml1w,cuez
灵魂摆渡·黄泉,7.1,https://pan.baidu.com/s/1vsvGsr1VU-Qz4WNPUoemwA,cdro
诡丝,7.1,https://pan.baidu.com/s/1-1NBGzOJxGU9Oj-ECZy5sg,8h9o
空中危机,7.1,https://pan.baidu.com/s/18dvMVIHANyPfodE3C_CWBw,4msy
四兄弟,7.1,https://pan.baidu.com/s/1LFpAAHoEqVK_Pwp5ZpDq3A,47dh
怪胎,7.1,https://pan.baidu.com/s/1IIiUTfAlP3A07fF1yn47BA,2333
协商,7.0,https://pan.baidu.com/s/1ILKMGoYJIb8DU6VossoATw,eyvm
检察方的罪人,7.0,https://pan.baidu.com/s/1E9bbvRHNtHPtdXTyjwuw-w,b666
双食记,7.0,https://pan.baidu.com/s/1ZLVOLyE9GlMPEnA5jBep7w,3bif
遗落战境,7.0,https://pan.baidu.com/s/1yizV1UE_zx_VCX7vGdlCZw,2333
玩尽杀绝,7.0,https://pan.baidu.com/s/1GuXZLS69RZXSEyYqFbTzqQ,2333
鬼水怪谈,6.9,https://pan.baidu.com/s/15mp_3WGzDWyZbIgx3CmBUQ,z3uq
国家要案,6.9,https://pan.baidu.com/s/1sCX05foiaWx_54iW6VSq2A,y3do
坏种,6.9,https://pan.baidu.com/s/1apArHz30LO_VvW3jYlqYog,seer
魔法奇幻秀,6.9,https://pan.baidu.com/s/1-AfCRlSI1h0Ub8n3y8vgvA,rs8u
守望者：罪恶迷途,6.9,https://pan.baidu.com/s/1MQVE2HTOAkciZY6oaw5RBA,mfjb
终极面试,6.9,https://pan.baidu.com/s/15uttTB4uM3Bo6tsIVi83cw,g57a
妖猫传,6.9,https://pan.baidu.com/s/1a506lS5Rf9p5XiDMXCwPrg,fs4r
异魔禁区,6.9,https://pan.baidu.com/s/1cCmIGYIog8VGkhFBx4ot6w,eqmw
捉迷藏,6.9,https://pan.baidu.com/s/1HGEfrGMbM3AllvYHxuhVng,ebkx
鬼来电,6.9,https://pan.baidu.com/s/1E3jOD9DqGp50hrRLgdAmWg,c5rr
来了,6.9,https://pan.baidu.com/s/1WTqwIGtXJ49nwegD0IrrzA,a2bk
一级重罪,6.9,https://pan.baidu.com/s/18LI-Li-hxWaH_wa9vFLSCg,4qmj
门锁,6.9,https://pan.baidu.com/s/1N-E_RbiEhhtLRrHwRkvekg,3lou
东方快车谋杀案,6.9,https://pan.baidu.com/s/1P1lIGM4VYz6OME14bnkZow,2333
她不知道名字的那些鸟儿,6.9,https://pan.baidu.com/s/1zh7j4Q5MXc93WDPkDVZuVw,2333
粉红豹2,6.9,https://pan.baidu.com/s/1gL0zro4mGTJxViEczRmpuA,2333
不死劫,6.8,https://pan.baidu.com/s/1Ong7iK5d36myRQaCXXJZeA,u5na
黑洞表面,6.8,https://pan.baidu.com/s/1UxvRciDAsVgLyROjkizT4w,gce3
老师的恩惠,6.8,https://pan.baidu.com/s/14ieMZwWZolP23dPJaJDD5g,emry
心慌方2：超立方体,6.8,https://pan.baidu.com/s/1dQ4yeNH4hHM7o6zUiY2K8g,eja9
天作谜案,6.8,https://pan.baidu.com/s/1uLxvj0wcBr0B_3Er7M9jfw,d99h
死亡录像2,6.8,https://pan.baidu.com/s/1wdrXV0THPlF-F4d5ojB4fA,blda
科洛弗道10号,6.8,https://pan.baidu.com/s/1uOwY94xfxLlYaNmt5jjvjA,9lnr
女警,6.8,https://pan.baidu.com/s/1aXJBSE0DIuH0Jyg_FSOiew,8888
死亡塔,6.8,https://pan.baidu.com/s/1jDpdMXfYjOqx80M3yDZUaQ,33hl
惊天魔盗团2,6.8,https://pan.baidu.com/s/1DNSq6iHMlkECii8R5DoQ4A,2333
谍影重重4,6.8,https://pan.baidu.com/s/1LkrVHubvMeo30GgX7p4Oeg,2333
墓地邂逅,6.8,https://pan.baidu.com/s/1ztuJjXgL-EWjVDuUV_5OwA,2333
怪形前传,6.8,https://pan.baidu.com/s/1aPOblJ9hVNKwI81TmPd7DQ,2333
13骇人游戏,6.8,https://pan.baidu.com/s/1z30lUu_Hk3oVSdNcxxz42g,2333
罪与罚,6.7,https://pan.baidu.com/s/1-1OxJmCFRWwqDCl4zrcRVA,vutn
准备好了没,6.7,https://pan.baidu.com/s/1U_bCyc00XBdGoy7OY5WKSA,twec
假面饭店,6.7,https://pan.baidu.com/s/1FmAsqFq7FDFx6L5txj7Imw,qpzd
Office有鬼,6.7,https://pan.baidu.com/s/17A0p9wHGiMrHSJHy0bo-dA,mvr7
唐人街探案2,6.7,https://pan.baidu.com/s/1PZFEqIL--ivKXUbSlk0obQ,eflm
神秘代码,6.7,https://pan.baidu.com/s/1vUTIBaxrSKkhwzZ8kVbGzw,4jgb
忽然七日,6.6,https://pan.baidu.com/s/1rbr_1wfb4LC2PLeOVDgr4w,p9lt
鬼铃,6.6,https://pan.baidu.com/s/1ZSDjelCGS5SzPDMXdg8CXA,lwtq
完美陌生人,6.6,https://pan.baidu.com/s/1w5IKXA9R0Wulv6TbeH0w6Q,fowd
渴望,6.6,https://pan.baidu.com/s/1toVC_yOTJEdWFpxODDoP5w,7mre
武侠,6.6,https://pan.baidu.com/s/1Idna1KELRas06c__bCWgmg,2333
C+侦探,6.6,https://pan.baidu.com/s/13KGssePBvwI5IglkhtCPJA,2333
格林兄弟,6.6,https://pan.baidu.com/s/1ra2ZJTJplOAgI4emQ-P2vg,2333
鬼女魔咒,6.6,https://pan.baidu.com/s/1XcCs81Z0thG6U7DabuR6Zw,2333
新闻记者,6.6,https://pan.baidu.com/s/1jRslNeFJUdvfGFcpsc4oSg,2333
鬼哭神嚎,6.5,https://pan.baidu.com/s/1t4Mn-dSRVPiV5wRuOkB1VA,yxq7
黑色大丽花,6.5,https://pan.baidu.com/s/1A6GEv15Cx_dYphXGSVWkFA,oks4
赌城大亨II之至尊无敌,6.5,https://pan.baidu.com/s/19v_X3k-mA5-TM0NMkm1b0w,krbt
后窗惊魂,6.5,https://pan.baidu.com/s/1fl8BTbgZzqxU6e71DfNsZg,g2yc
心愿房间,6.5,https://pan.baidu.com/s/1LuqAx5ZtHGF2wQtqRo4wsA,2333
老男孩,6.5,https://pan.baidu.com/s/1jAIM1XxsysACme6DbRn4cQ&shfl=sh,2333
人蛇大战,6.4,https://pan.baidu.com/s/17soIAweDS91hJ8T3TfYQTQ,yyef
嫌疑人X的献身,6.4,https://pan.baidu.com/s/1fH2OuBDZH4KsUH-0GP1tuA,mcie
谜一样的双眼,6.4,https://pan.baidu.com/s/1UOpvOGETiUqBdwjRvcoFyw,95fe
考死：血之期中考试,6.4,https://pan.baidu.com/s/1xGgWFHkYATBx7N0up-KYvw,8nsm
我们,6.4,https://pan.baidu.com/s/1IVYkbNFvMd2FZPvWOqwuQQ,48hp
惊声尖叫2,6.4,https://pan.baidu.com/s/1HjbTeDOFCb9PmMwwTOLiqA,2333
温柔地杀我,6.3,https://pan.baidu.com/s/11NGM4WyX8TPKUhUIVN2Vtg,mtqv
犯罪现场,6.3,https://www.yun.cn/s/2d9c41cc5cc64bf2a33278fbef6c1969,无
猩红山峰,6.3,https://pan.baidu.com/s/1uHvXFYSDA613b9NVwMvQfA,2333
惊声尖叫3,6.3,https://pan.baidu.com/s/1PSqk-ffKRlX55DcmPpi2rg,2333
目击者,6.3,https://pan.baidu.com/s/1pd6AkOO5lFaoglhK_4ulew,2333
夺命手机,6.2,https://pan.baidu.com/s/1HxH5yoYE0Fxio42kTd5Xhw,j8pb
狩猎的时间,6.2,https://pan.baidu.com/s/1KCKri_rCvybk4FoO1sCGUA,ic6m
但丁密码,6.2,https://pan.baidu.com/s/1a_ujogKMob30EoXyB2Ee3Q,amlb
针孔旅馆,6.2,https://pan.baidu.com/s/1io6KdU0Q3jsgBoXwdAt_FQ,90br
鬼入侵,6.2,https://pan.baidu.com/s/13rTFpc_egEblbb2-L9M6mQ,6t5w
赤道,6.2,https://pan.baidu.com/s/1DJciD_-g9Yx4MWPMRIp2BA,2333
雪暴,6.2,https://pan.baidu.com/s/1e1jxB2N2BryS75585keFvw,2333
安娜贝尔,6.2,https://pan.baidu.com/s/1K11qo2BMktNamSbWV_i1Mw,2333
惊声尖叫4,6.2,https://pan.baidu.com/s/1iV4HX5nyDX5pr2gsnq2BqA,2333
生态箱,6.1,https://pan.baidu.com/s/1QjsrgvMOUwXnmkHtk6bQDw,veqx
明信片杀戮,6.1,https://pan.baidu.com/s/1Hcodn6BZ9IjCN1kNPJ1K9Q,agvi
狄仁杰之四大天王,6.1,https://pan.baidu.com/s/12LN_uxVCoUwx9J70yySoew,48kn
长安道,6.1,https://pan.baidu.com/s/1qobi6n-ZG5kPEFyxXGzz3A,2333
惊涛迷局,6.0,https://pan.baidu.com/s/18P8xEQiSjj_hBg5ymNKoSw,76pr
费雪小姐和泪之穴,6.0,https://pan.baidu.com/s/1-UW_o3_SfiG4uTlg03b5_A,0ajm	
惊心食人族,5.9,https://pan.baidu.com/s/1FEjf4S5LQlMfii_xNn9jyg,pf20
名侦探柯南：绀青之拳,5.9,https://pan.baidu.com/s/1oJAnAWpfOBOYb90meGWXPA,3jwx
修女,5.9,https://pan.baidu.com/s/1aIwd5tMu0M8pwzm00yXIkA,2333
